local_segment,local_segment_label,local_segment_start_datetime,local_segment_end_datetime,phone_locations_doryab_varspeed,phone_locations_doryab_maxlengthstayatclusters,phone_locations_doryab_timeattop1location,phone_locations_doryab_normalizedlocationentropy,phone_locations_doryab_timeattop3location,phone_locations_doryab_locationvariance,phone_locations_doryab_movingtostaticratio,phone_locations_doryab_outlierstimepercent,phone_locations_doryab_avgspeed,phone_locations_doryab_avglengthstayatclusters,phone_locations_doryab_homelabel,phone_locations_doryab_locationentropy,phone_locations_doryab_numberlocationtransitions,phone_locations_doryab_totaldistance,phone_locations_doryab_timeathome,phone_locations_doryab_numberofsignificantplaces,phone_locations_doryab_timeattop2location,phone_locations_doryab_minlengthstayatclusters,phone_locations_doryab_minutesdataused,phone_locations_doryab_radiusgyration,phone_locations_doryab_loglocationvariance,phone_locations_doryab_stdlengthstayatclusters
"hour_17#2023-02-23 17:00:00,2023-02-23 18:00:00",hour_17,2023-02-23 17:00:00,2023-02-23 18:00:00,0.0,59.01544999999999,0.0,-0.0,0.0,1.8317448144510503e-08,0.9833359854237779,0.0,3.67871931764296,59.01544999999999,1.0,-0.0,0.0,61.3181198262454,0.0,1.0,59.01544999999999,59.01544999999999,60.015549999999976,0.0,-7.737135029246296,0.0
"hour_17#2023-02-24 17:00:00,2023-02-24 18:00:00",hour_17,2023-02-24 17:00:00,2023-02-24 18:00:00,0.0,60.01553333333333,0.0,-0.0,60.01553333333333,4.694973622018926e-10,1.0,0.0,0.0,60.01553333333333,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,60.01553333333333,60.01553333333333,0.0,-9.328366843407201,0.0
"hour_17#2023-02-25 17:00:00,2023-02-25 18:00:00",hour_17,2023-02-25 17:00:00,2023-02-25 18:00:00,1814.3860922612114,37.792649999999995,37.792649999999995,0.19472672014114756,0.0,0.0015169896110929443,0.8129298551870882,0.061489148521656684,54.062306866650985,15.262777777777776,1.0,0.5841801604234427,3.0,10116.033739735496,37.792649999999995,3.0,0.0,3.99575,60.01536666666666,3179.7283322626636,-2.8190173934126475,19.511441800577288
"hour_17#2023-02-26 17:00:00,2023-02-26 18:00:00",hour_17,2023-02-26 17:00:00,2023-02-26 18:00:00,93.49697908254245,32.0156,32.0156,-0.0,0.0,7.299817275085313e-08,0.5334571535766286,0.0,3.068416797600095,32.0156,1.0,-0.0,0.0,1431.9133491340556,32.0156,1.0,0.0,32.0156,60.01531666666667,0.0,-7.136688010758359,0.0
"hour_17#2023-02-27 17:00:00,2023-02-27 18:00:00",hour_17,2023-02-27 17:00:00,2023-02-27 18:00:00,36.31082098313032,39.919783333333335,0.0,-0.0,0.0,9.998605095711921e-08,0.6651597369561113,0.0,2.1183433278160813,39.919783333333335,1.0,-0.0,0.0,709.4879043549076,0.0,1.0,39.919783333333335,39.919783333333335,60.01533333333333,0.0,-7.000060584149062,0.0
"hour_17#2023-02-28 17:00:00,2023-02-28 18:00:00",hour_17,2023-02-28 17:00:00,2023-02-28 18:00:00,96.1255207256325,45.01018333333332,0.0,-0.0,0.0,7.024116781517508e-08,0.7499763949737401,0.0,2.3988214942711727,45.01018333333332,1.0,-0.0,0.0,599.9166031271499,0.0,1.0,45.01018333333332,45.01018333333332,60.015466666666654,0.0,-7.153408276551408,0.0
"hour_18#2023-02-13 18:00:00,2023-02-13 19:00:00",hour_18,2023-02-13 18:00:00,2023-02-13 19:00:00,3369.098201742917,33.99968333333332,0.0,-0.0,0.0,1.176770335606654e-06,0.5665164550957934,0.0,10.074405102837408,33.99968333333332,1.0,-0.0,0.0,4368.2060836730625,0.0,1.0,33.99968333333332,33.99968333333332,60.01535,0.0,-5.929308287973183,0.0
"hour_18#2023-02-14 18:00:00,2023-02-14 19:00:00",hour_18,2023-02-14 18:00:00,2023-02-14 19:00:00,1778.9125352785234,53.11405,0.0,-0.0,0.0,2.2300854593354788e-06,0.9163560978860957,0.03420951745978832,16.34094397503158,53.11405,1.0,-0.0,1.0,1367.1696168221213,0.0,1.0,53.11405,53.11405,60.01533333333333,0.0,-5.651678493989202,0.0
"hour_18#2023-02-15 18:00:00,2023-02-15 19:00:00",hour_18,2023-02-15 18:00:00,2023-02-15 19:00:00,371.5311520227211,15.626933333333334,13.397916666666667,0.3121672130630125,0.0,0.0002586441546788926,0.550271819121981,0.030279784828262817,11.10548627089711,10.674933333333334,1.0,0.9365016391890375,4.0,4995.732047245222,11.39795,3.0,15.626933333333334,2.99995,60.01539999999999,1581.8476159918666,-3.5872973321375103,6.739521919266809
"hour_18#2023-02-16 18:00:00,2023-02-16 19:00:00",hour_18,2023-02-16 18:00:00,2023-02-16 19:00:00,79.55547831659723,31.995449999999995,0.0,-0.0,0.0,4.049271335479948e-08,0.5331211098493969,0.0,2.1343388653106103,31.995449999999995,1.0,-0.0,0.0,996.7326928686126,0.0,1.0,31.995449999999995,31.995449999999995,60.01534999999999,0.0,-7.392623120847424,0.0
"hour_18#2023-02-17 18:00:00,2023-02-17 19:00:00",hour_18,2023-02-17 18:00:00,2023-02-17 19:00:00,486.79660008873617,21.9987,21.9987,0.3043393024343326,9.313450000000001,8.386139695968958e-05,0.5217348199505295,0.0,11.028751643071226,15.656075000000001,1.0,0.6086786048686652,1.0,5276.026117276106,21.9987,2.0,0.0,9.313450000000001,60.015449999999994,927.4732148548945,-4.076437907412638,8.969826296046651
"hour_18#2023-02-18 18:00:00,2023-02-18 19:00:00",hour_18,2023-02-18 18:00:00,2023-02-18 19:00:00,594.7702372171564,21.684916666666666,2.99995,0.22431576573938394,0.0,0.00012171949825224131,0.49461957392590733,0.06737346350852036,11.883043369354569,9.228272222222222,1.0,0.6729472972181518,4.0,6006.9972536424275,2.99995,3.0,0.0,2.99995,60.01538333333333,1035.0684153478262,-3.914639846543348,10.787770534799185
"hour_18#2023-02-19 18:00:00,2023-02-19 19:00:00",hour_18,2023-02-19 18:00:00,2023-02-19 19:00:00,0.0,60.01533333333332,60.01533333333332,-0.0,0.0,1.2113486082996996e-10,1.0,0.0,0.0,60.01533333333332,1.0,-0.0,0.0,0.0,60.01533333333332,1.0,0.0,60.01533333333332,60.01533333333332,0.0,-9.916730855309746,0.0
"hour_18#2023-02-20 18:00:00,2023-02-20 19:00:00",hour_18,2023-02-20 18:00:00,2023-02-20 19:00:00,1200.2191344140058,32.94078333333333,8.0796,0.25064882589389675,0.0,0.00021580031240432852,0.750144615378634,0.0,18.13006786104813,15.006772222222219,1.0,0.7519464776816903,2.0,4531.066559833148,8.0796,3.0,32.94078333333333,3.9999333333333333,60.01551666666666,1194.7199836502832,-3.6659479309442213,15.66468914239508
"hour_18#2023-02-21 18:00:00,2023-02-21 19:00:00",hour_18,2023-02-21 18:00:00,2023-02-21 19:00:00,2.746356421254982,56.06073333333332,0.0,-0.0,0.0,1.1708572680248181e-07,0.9341037264797003,0.0,3.6241970863060278,56.06073333333332,1.0,-0.0,0.0,238.88291061538462,0.0,1.0,56.06073333333332,56.06073333333332,60.015533333333316,0.0,-6.931496043857892,0.0
"hour_18#2023-02-22 18:00:00,2023-02-22 19:00:00",hour_18,2023-02-22 18:00:00,2023-02-22 19:00:00,16.11420414072064,37.00138333333334,0.0,-0.0,0.0,2.287815138292157e-06,0.6165314791425757,0.0,2.514279370610084,37.00138333333334,1.0,-0.0,0.0,964.394455664611,0.0,1.0,37.00138333333334,37.00138333333334,60.0154,0.0,-5.640579070640877,0.0
"hour_18#2023-02-23 18:00:00,2023-02-23 19:00:00",hour_18,2023-02-23 18:00:00,2023-02-23 19:00:00,1302.3976242057265,42.983983333333335,3.0313333333333334,0.17990809103167169,0.0,6.438313071180513e-05,0.8500338245765262,0.0,23.556984683597676,17.005077777777778,1.0,0.539724273095015,2.0,3533.66548746307,3.0313333333333334,3.0,42.983983333333335,3.0313333333333334,60.01553333333333,756.6147719147559,-4.1912279090141284,22.519912976817338
"hour_18#2023-02-24 18:00:00,2023-02-24 19:00:00",hour_18,2023-02-24 18:00:00,2023-02-24 19:00:00,544.1555823917183,16.0163,0.0,0.3334789594275658,9.999783333333333,0.0002954843209833188,0.5834495303290128,0.1142316981110522,11.20987267732685,10.338677777777777,1.0,1.0004368782826973,3.0,4670.677525053313,0.0,3.0,0.0,4.99995,60.01541666666665,1745.1183721499958,-3.529465558745776,5.515988480225596
"hour_18#2023-02-25 18:00:00,2023-02-25 19:00:00",hour_18,2023-02-25 18:00:00,2023-02-25 19:00:00,34.73349214030472,49.002666666666656,0.0,0.15836349712002595,0.0,3.2374043288642452e-06,0.9034428385603247,0.0,5.73267812486017,27.11024166666666,1.0,0.3167269942400519,1.0,553.6732001731269,0.0,2.0,0.0,5.217816666666666,60.01540000000001,138.77115062759083,-5.489803056906139,30.9605643482358
"hour_18#2023-02-26 18:00:00,2023-02-26 19:00:00",hour_18,2023-02-26 18:00:00,2023-02-26 19:00:00,93.58193435490517,32.01553333333332,32.01553333333332,-0.0,0.0,7.234913188615872e-08,0.533456042749087,0.0,3.039382406149043,32.01553333333332,1.0,-0.0,0.0,1418.3674806553086,32.01553333333332,1.0,0.0,32.01553333333332,60.015316666666656,0.0,-7.140566675592806,0.0
"hour_18#2023-02-27 18:00:00,2023-02-27 19:00:00",hour_18,2023-02-27 18:00:00,2023-02-27 19:00:00,399.2860065673431,23.485683333333327,14.491216666666666,0.3324161026467863,0.0,0.00024136563567447744,0.6827730135632005,0.07321084954065529,13.437676333065337,18.988449999999997,1.0,0.6648322052935726,2.0,4263.882948429869,14.491216666666666,2.0,23.485683333333327,14.491216666666666,60.015333333333324,1576.645197542963,-3.6173245623219925,6.360048373156358
"hour_18#2023-02-28 18:00:00,2023-02-28 19:00:00",hour_18,2023-02-28 18:00:00,2023-02-28 19:00:00,0.0,12.437999999999999,0.0,-0.0,0.0,2.0221936156233117e-28,1.0,0.0,0.0,12.437999999999999,1.0,-0.0,0.0,0.0,0.0,1.0,12.437999999999999,12.437999999999999,12.437999999999999,0.0,-27.69417726507971,0.0
"hour_19#2023-02-13 19:00:00,2023-02-13 20:00:00",hour_19,2023-02-13 19:00:00,2023-02-13 20:00:00,87.42780975161867,40.999333333333325,0.0,-0.0,0.0,2.979884350414823e-06,0.6831472606182527,0.0,12.141655262055757,40.999333333333325,1.0,-0.0,0.0,3848.102019751572,0.0,1.0,40.999333333333325,40.999333333333325,60.01536666666666,0.0,-5.52580059060539,0.0
"hour_19#2023-02-14 19:00:00,2023-02-14 20:00:00",hour_19,2023-02-14 19:00:00,2023-02-14 20:00:00,337.60217055781175,26.982516666666672,0.0,0.25786923713354587,0.0,0.00013282803056820198,0.7228122559654134,0.07227315897697549,19.434968302809544,13.41488888888889,1.0,0.7736077114006376,3.0,5388.517717227749,0.0,3.0,0.0,1.9999666666666667,60.01539999999999,590.247310771626,-3.8767102665604614,12.629630122545747
"hour_19#2023-02-15 19:00:00,2023-02-15 20:00:00",hour_19,2023-02-15 19:00:00,2023-02-15 20:00:00,0.7263745900888026,59.991949999999996,59.991949999999996,-0.0,0.0,7.147204592881142e-10,0.9996089893569013,0.0,46.361038715649215,59.991949999999996,1.0,-0.0,0.0,18.132317364342804,59.991949999999996,1.0,0.0,59.991949999999996,60.01541666666666,0.0,-9.145863785789198,0.0
"hour_19#2023-02-16 19:00:00,2023-02-16 20:00:00",hour_19,2023-02-16 19:00:00,2023-02-16 20:00:00,5.687305532598459,27.999949999999995,0.0,-0.0,0.0,2.5852827784781785e-07,0.4665462160673804,0.0,4.734738785215203,27.999949999999995,1.0,-0.0,0.0,2526.4118988134164,0.0,1.0,27.999949999999995,27.999949999999995,60.01538333333334,0.0,-6.587491946799829,0.0
"hour_19#2023-02-17 19:00:00,2023-02-17 20:00:00",hour_19,2023-02-17 19:00:00,2023-02-17 20:00:00,1428.8970515474523,29.999633333333332,29.999633333333332,-0.0,0.0,5.150729962882185e-07,0.4998655900541083,0.0,7.730489028003804,29.999633333333332,1.0,-0.0,0.0,3867.275914729815,29.999633333333332,1.0,0.0,29.999633333333332,60.0154,0.0,-6.288131218262369,0.0
"hour_19#2023-02-18 19:00:00,2023-02-18 20:00:00",hour_19,2023-02-18 19:00:00,2023-02-18 20:00:00,639.3648242344794,12.331300000000002,1.9999666666666667,0.25852937132088266,0.0,0.0003567849495752724,0.5552273987682594,0.09002865960096634,16.231402560370437,6.064443333333334,1.0,1.2926468566044134,6.0,7221.130071685069,0.0,5.0,0.0,0.9999833333333333,60.01535,1988.457297880216,-3.4475934739547425,5.24487692586246
"hour_19#2023-02-19 19:00:00,2023-02-19 20:00:00",hour_19,2023-02-19 19:00:00,2023-02-19 20:00:00,0.22342472061588883,57.01538333333332,57.01538333333332,-0.0,0.0,3.869719184866142e-09,0.9500130799834042,0.0,1.3452557795963165,57.01538333333332,1.0,-0.0,0.0,67.26241529765483,57.01538333333332,1.0,0.0,57.01538333333332,60.01536666666665,0.0,-8.412320549422429,0.0
"hour_19#2023-02-20 19:00:00,2023-02-20 20:00:00",hour_19,2023-02-20 19:00:00,2023-02-20 20:00:00,6.791551560642227,28.017,28.017,-0.0,0.0,6.525797843686672e-07,0.46683018025373485,0.0,7.877156363467056,28.017,1.0,-0.0,0.0,4200.940003012739,28.017,1.0,0.0,28.017,60.0154,0.0,-6.185366383924057,0.0
"hour_19#2023-02-21 19:00:00,2023-02-21 20:00:00",hour_19,2023-02-21 19:00:00,2023-02-21 20:00:00,15.817256174335808,47.02001666666667,0.0,-0.0,0.0,1.1349136548284928e-06,0.7834649845817524,0.0,8.908805628012605,47.02001666666667,1.0,-0.0,0.0,1929.5656349759402,0.0,1.0,47.02001666666667,47.02001666666667,60.01546666666666,0.0,-5.945037178698149,0.0
"hour_19#2023-02-22 19:00:00,2023-02-22 20:00:00",hour_19,2023-02-22 19:00:00,2023-02-22 20:00:00,1304.2736063954926,38.01136666666667,0.0,-0.0,0.0,7.47033305038862e-07,0.6333607429876965,0.0,6.268757948104032,38.01136666666667,1.0,-0.0,0.0,2298.960756846367,0.0,1.0,38.01136666666667,38.01136666666667,60.01535000000002,0.0,-6.1266600355712635,0.0
"hour_19#2023-02-23 19:00:00,2023-02-23 20:00:00",hour_19,2023-02-23 19:00:00,2023-02-23 20:00:00,0.0,60.01531666666665,60.01531666666665,-0.0,0.0,0.0,1.0,0.0,0.0,60.01531666666665,1.0,-0.0,0.0,0.0,60.01531666666665,1.0,0.0,60.01531666666665,60.01531666666665,0.0,,0.0
"hour_19#2023-02-24 19:00:00,2023-02-24 20:00:00",hour_19,2023-02-24 19:00:00,2023-02-24 20:00:00,715.6454360730104,16.019466666666666,0.0,0.3454370019329225,0.0,1.6078768453239085e-05,0.5334601897681176,0.06246811470169937,5.222809270449305,15.007916666666667,1.0,0.690874003865845,2.0,2437.2718218068135,0.0,2.0,0.0,13.996366666666667,60.01535,347.6543719717593,-4.793747218923725,1.4305477290185038
"hour_19#2023-02-25 19:00:00,2023-02-25 20:00:00",hour_19,2023-02-25 19:00:00,2023-02-25 20:00:00,191.1843363308111,47.9861,0.0,-0.0,0.0,2.52033134604828e-08,0.7995637782667268,0.0,2.1842580340510427,47.9861,1.0,-0.0,0.0,437.9164326018085,0.0,1.0,0.0,47.9861,60.01535,0.0,-7.598542359099159,0.0
"hour_19#2023-02-26 19:00:00,2023-02-26 20:00:00",hour_19,2023-02-26 19:00:00,2023-02-26 20:00:00,93.53829077272528,32.01555,32.01555,-0.0,0.0,7.299840542349856e-08,0.5334560241671504,0.0,3.068407471495707,32.01555,1.0,-0.0,0.0,1431.9132586730916,32.01555,1.0,0.0,32.01555,60.01535000000001,0.0,-7.136686626500628,0.0
"hour_19#2023-02-27 19:00:00,2023-02-27 20:00:00",hour_19,2023-02-27 19:00:00,2023-02-27 20:00:00,0.0,60.01533333333333,60.01533333333333,-0.0,0.0,5.050112243967103e-29,1.0,0.0,0.0,60.01533333333333,1.0,-0.0,0.0,0.0,60.01533333333333,1.0,0.0,60.01533333333333,60.01533333333333,0.0,-28.296698969130087,0.0
"hour_20#2023-02-13 20:00:00,2023-02-13 21:00:00",hour_20,2023-02-13 20:00:00,2023-02-13 21:00:00,951.3726475304848,48.853716666666664,48.853716666666664,0.08290107219245792,0.0,3.138726869153939e-05,0.8473436686406964,0.0,19.945674551929326,25.426841666666665,1.0,0.16580214438491583,1.0,3045.6158566371555,46.85375,2.0,0.0,1.9999666666666667,60.01541666666667,366.4649779510376,-4.503246474800191,33.1306043490192
"hour_20#2023-02-14 20:00:00,2023-02-14 21:00:00",hour_20,2023-02-14 20:00:00,2023-02-14 21:00:00,1901.8471605296013,15.999633333333334,0.0,0.2878728291945606,0.0,0.0010344172706110303,0.5789069987217188,0.028781979110650804,22.522155795655788,8.43585,1.0,1.1514913167782423,4.0,9486.36955805654,0.0,4.0,0.0,2.99995,60.01548333333333,2918.462296756546,-2.98530423709474,6.512854218148281
"hour_20#2023-02-15 20:00:00,2023-02-15 21:00:00",hour_20,2023-02-15 20:00:00,2023-02-15 21:00:00,-0.5748974389397772,59.99976666666665,59.99976666666665,-0.0,0.0,7.146996670439767e-10,0.9997400665718391,0.0,46.4928477152419,59.99976666666665,1.0,-0.0,0.0,12.088140405962896,59.99976666666665,1.0,0.0,59.99976666666665,60.01536666666665,0.0,-9.145876420222882,0.0
"hour_20#2023-02-16 20:00:00,2023-02-16 21:00:00",hour_20,2023-02-16 20:00:00,2023-02-16 21:00:00,1547.6231717728772,30.999466666666663,0.0,-0.0,0.0,3.3796835219624383e-07,0.5165256333032577,0.0,6.516348430631173,30.999466666666663,1.0,-0.0,0.0,3151.293430375733,0.0,1.0,30.999466666666663,30.999466666666663,60.01534999999999,0.0,-6.471123965728382,0.0
"hour_20#2023-02-17 20:00:00,2023-02-17 21:00:00",hour_20,2023-02-17 20:00:00,2023-02-17 21:00:00,5.761729608221918,27.999333333333333,27.999333333333333,-0.0,0.0,5.150394302757486e-07,0.46653542268421444,0.0,7.249450180896019,27.999333333333333,1.0,-0.0,0.0,3868.3207126792445,27.999333333333333,1.0,0.0,27.999333333333333,60.01544999999999,0.0,-6.288159521064324,0.0
"hour_20#2023-02-18 20:00:00,2023-02-18 21:00:00",hour_20,2023-02-18 20:00:00,2023-02-18 21:00:00,897.9344401772775,24.994300000000003,24.994300000000003,0.22492628249056115,0.0,0.000140410539917335,0.5331001337990657,0.0,8.38060327798998,10.664733333333333,1.0,0.6747788474716835,2.0,3913.9046869961694,24.994300000000003,3.0,0.0,2.99995,60.01536666666668,1059.2562522081557,-3.852600290666814,12.4198373838321
"hour_20#2023-02-19 20:00:00,2023-02-19 21:00:00",hour_20,2023-02-19 20:00:00,2023-02-19 21:00:00,0.0,60.01546666666666,60.01546666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01546666666666,1.0,-0.0,0.0,0.0,60.01546666666666,1.0,0.0,60.01546666666666,60.01546666666666,0.0,,0.0
"hour_20#2023-02-20 20:00:00,2023-02-20 21:00:00",hour_20,2023-02-20 20:00:00,2023-02-20 21:00:00,816.7393302222483,29.015833333333333,29.015833333333333,-0.0,0.0,6.526622253491867e-07,0.48347313078532067,0.0,8.129678380616166,29.015833333333333,1.0,-0.0,0.0,4200.2751156411605,29.015833333333333,1.0,0.0,29.015833333333333,60.0154,0.0,-6.185311522583856,0.0
"hour_20#2023-02-21 20:00:00,2023-02-21 21:00:00",hour_20,2023-02-21 20:00:00,2023-02-21 21:00:00,456.6391078067129,23.064116666666663,23.064116666666663,0.17251592589567846,0.0,0.00011871327173963084,0.4834681228863053,0.06892748764884994,11.533312277465512,9.005183333333333,1.0,0.5175477776870354,3.0,5958.849176743155,22.06413333333333,3.0,1.9514666666666667,1.9514666666666667,60.015366666666665,906.6757784370266,-3.9255007256866397,12.175417566384871
"hour_20#2023-02-22 20:00:00,2023-02-22 21:00:00",hour_20,2023-02-22 20:00:00,2023-02-22 21:00:00,1511.9615843740335,38.01653333333333,0.0,-0.0,0.0,8.789942465253689e-07,0.6334454247778837,0.0,9.871248393668807,38.01653333333333,1.0,-0.0,0.0,3619.2849974983396,0.0,1.0,38.01653333333333,38.01653333333333,60.01548333333333,0.0,-6.056013967600246,0.0
"hour_20#2023-02-23 20:00:00,2023-02-23 21:00:00",hour_20,2023-02-23 20:00:00,2023-02-23 21:00:00,0.0,60.015333333333324,60.015333333333324,-0.0,0.0,0.0,1.0,0.0,0.0,60.015333333333324,1.0,-0.0,0.0,0.0,60.015333333333324,1.0,0.0,60.015333333333324,60.015333333333324,0.0,,0.0
"hour_20#2023-02-24 20:00:00,2023-02-24 21:00:00",hour_20,2023-02-24 20:00:00,2023-02-24 21:00:00,1072.8374698958012,19.99675,5.0192499999999995,0.25064528497307215,0.0,0.00016221898948781484,0.4834749312884501,0.1378529957104028,14.99738182144379,12.508,1.0,0.5012905699461443,2.0,7748.509798412594,5.0192499999999995,2.0,0.0,5.0192499999999995,60.01538333333334,1408.538630519944,-3.7898983082811433,10.590691815221515
"hour_20#2023-02-25 20:00:00,2023-02-25 21:00:00",hour_20,2023-02-25 20:00:00,2023-02-25 21:00:00,2330.3277429300506,22.99765,22.99765,0.2829083488834455,0.0,0.0010824004041676638,0.5464369700665718,0.06098457166263993,23.691148775572103,15.397333333333334,1.0,0.565816697766891,2.0,10748.187214752237,20.997683333333335,2.0,0.0,7.797016666666667,60.01539999999999,3454.5582481664924,-2.965612054245103,10.748470908330274
"hour_20#2023-02-26 20:00:00,2023-02-26 21:00:00",hour_20,2023-02-26 20:00:00,2023-02-26 21:00:00,93.49880917722966,32.01618333333333,32.01618333333333,-0.0,0.0,7.29977076994348e-08,0.5334667251702343,0.0,3.068478897322263,32.01618333333333,1.0,-0.0,0.0,1431.9133486326778,32.01618333333333,1.0,0.0,32.01618333333333,60.015333333333324,0.0,-7.136690777538684,0.0
"hour_20#2023-02-27 20:00:00,2023-02-27 21:00:00",hour_20,2023-02-27 20:00:00,2023-02-27 21:00:00,0.0,60.015366666666665,60.015366666666665,-0.0,0.0,0.0,1.0,0.0,0.0,60.015366666666665,1.0,-0.0,0.0,0.0,60.015366666666665,1.0,0.0,60.015366666666665,60.015366666666665,0.0,,0.0
"hour_21#2023-02-13 21:00:00,2023-02-13 22:00:00",hour_21,2023-02-13 21:00:00,2023-02-13 22:00:00,0.0,60.015349999999984,60.015349999999984,-0.0,0.0,0.0,1.0,0.0,0.0,60.015349999999984,1.0,-0.0,0.0,0.0,60.015349999999984,1.0,0.0,60.015349999999984,60.015349999999984,0.0,,0.0
"hour_21#2023-02-14 21:00:00,2023-02-14 22:00:00",hour_21,2023-02-14 21:00:00,2023-02-14 22:00:00,55.27216376867256,28.999799999999993,0.0,-0.0,0.0,8.157860617106388e-08,0.4832061113220137,0.0,2.5171150149941988,28.999799999999993,1.0,-0.0,0.0,1301.1631751189525,0.0,1.0,0.0,28.999799999999993,60.01538333333334,0.0,-7.088423719187923,0.0
"hour_21#2023-02-15 21:00:00,2023-02-15 22:00:00",hour_21,2023-02-15 21:00:00,2023-02-15 22:00:00,146.56447629657623,59.988083333333314,59.988083333333314,-0.0,0.0,7.146202978571773e-10,0.9995459493684947,0.0,39.93355057957383,59.988083333333314,1.0,-0.0,0.0,18.13648755488978,59.988083333333314,1.0,0.0,59.988083333333314,60.01533333333332,0.0,-9.145924652390264,0.0
"hour_21#2023-02-16 21:00:00,2023-02-16 22:00:00",hour_21,2023-02-16 21:00:00,2023-02-16 22:00:00,575.2386996631114,28.709983333333334,28.709983333333334,0.22370545628581037,0.0,0.00022790828014563927,0.8449461860344735,0.0,31.242719563036015,12.677445833333334,1.0,0.8948218251432415,3.0,4845.546197963012,27.709999999999994,4.0,18.99985,0.9999833333333333,60.015399999999985,1470.1623597005198,-3.6422398961612825,13.507858761095303
"hour_21#2023-02-17 21:00:00,2023-02-17 22:00:00",hour_21,2023-02-17 21:00:00,2023-02-17 22:00:00,1434.543597898413,29.999299999999998,29.999299999999998,-0.0,0.0,5.150987544767567e-07,0.4998601747385323,0.0,7.729899860616405,29.999299999999998,1.0,-0.0,0.0,3867.0219729097294,29.999299999999998,1.0,0.0,29.999299999999998,60.01538333333333,0.0,-6.2881095002543965,0.0
"hour_21#2023-02-18 21:00:00,2023-02-18 22:00:00",hour_21,2023-02-18 21:00:00,2023-02-18 22:00:00,0.6550776160221458,27.9995,27.9995,-0.0,0.0,9.035695421124184e-08,0.4665381997468987,0.0,2.4432519639206274,27.9995,1.0,-0.0,0.0,1303.7172119047436,27.9995,1.0,0.0,27.9995,60.01544999999998,0.0,-7.044038416878995,0.0
"hour_21#2023-02-19 21:00:00,2023-02-19 22:00:00",hour_21,2023-02-19 21:00:00,2023-02-19 22:00:00,0.0,60.01548333333332,60.01548333333332,-0.0,0.0,0.0,1.0,0.0,0.0,60.01548333333332,1.0,-0.0,0.0,0.0,60.01548333333332,1.0,0.0,60.01548333333332,60.01548333333332,0.0,,0.0
"hour_21#2023-02-20 21:00:00,2023-02-20 22:00:00",hour_21,2023-02-20 21:00:00,2023-02-20 22:00:00,6.812715421983063,28.0157,28.0157,-0.0,0.0,6.526594792886015e-07,0.46680851914675237,0.0,7.876836293916759,28.0157,1.0,-0.0,0.0,4200.939972574135,28.0157,1.0,0.0,28.0157,60.01539999999999,0.0,-6.185313349871267,0.0
"hour_21#2023-02-21 21:00:00,2023-02-21 22:00:00",hour_21,2023-02-21 21:00:00,2023-02-21 22:00:00,505.9379295856048,30.015166666666662,30.015166666666662,-0.0,0.0,2.299271759702692e-07,0.500124690287654,0.0,4.670722796566245,30.015166666666662,1.0,-0.0,0.0,2335.37696735911,30.015166666666662,1.0,0.0,30.015166666666662,60.01536666666666,0.0,-6.638409694775014,0.0
"hour_21#2023-02-22 21:00:00,2023-02-22 22:00:00",hour_21,2023-02-22 21:00:00,2023-02-22 22:00:00,729.6027378094843,15.049100000000001,15.049100000000001,0.2945094384780025,0.0,0.00021247071312995597,0.5502127925463597,0.03028302481987609,13.470152320406546,10.673755555555557,1.0,0.8835283154340074,3.0,6060.258946040685,15.049100000000001,3.0,14.972199999999999,1.9999666666666667,60.01541666666667,1443.3165484879196,-3.6727009244494884,7.51181993056671
"hour_21#2023-02-23 21:00:00,2023-02-23 22:00:00",hour_21,2023-02-23 21:00:00,2023-02-23 22:00:00,0.0,60.015349999999984,60.015349999999984,-0.0,0.0,5.050112243577526e-29,1.0,0.0,0.0,60.015349999999984,1.0,-0.0,0.0,0.0,60.015349999999984,1.0,0.0,60.015349999999984,60.015349999999984,0.0,-28.296698969163593,0.0
"hour_21#2023-02-24 21:00:00,2023-02-24 22:00:00",hour_21,2023-02-24 21:00:00,2023-02-24 22:00:00,517.6612830690577,30.015799999999995,30.015799999999995,-0.0,0.0,2.1221970896498771e-07,0.5001352431405068,0.0,4.231395289361111,30.015799999999995,1.0,-0.0,0.0,2115.6670846034663,30.015799999999995,1.0,0.0,30.015799999999995,60.01536666666666,0.0,-6.673214285386312,0.0
"hour_21#2023-02-25 21:00:00,2023-02-25 22:00:00",hour_21,2023-02-25 21:00:00,2023-02-25 22:00:00,210.2217076045293,30.002599999999997,30.002599999999997,-0.0,0.0,1.1745929323930476e-07,0.49991502181106856,0.0,2.92223411349556,30.002599999999997,1.0,-0.0,0.0,1461.7404666919929,30.002599999999997,1.0,0.0,30.002599999999997,60.015399999999985,0.0,-6.930112616665149,0.0
"hour_21#2023-02-26 21:00:00,2023-02-26 22:00:00",hour_21,2023-02-26 21:00:00,2023-02-26 22:00:00,93.5592508875499,32.01551666666666,32.01551666666666,-0.0,0.0,7.29984124065415e-08,0.5334556168979039,0.0,3.068405547269692,32.01551666666666,1.0,-0.0,0.0,1431.9132130422395,32.01551666666666,1.0,0.0,32.01551666666666,60.01533333333333,0.0,-7.136686584955928,0.0
